campaign_id,spend_date,channel,impressions,clicks,spend_usd
5,2024-10-09,facebook,19133,893,1268.31
5,2024-10-09,partnership,42055,1367,399.03
5,2024-10-09,organic,19287,1459,1314.35
5,2024-10-10,facebook,33975,681,765.37
5,2024-10-10,email,35584,199,953.64
5,2024-10-11,paid_search,37367,1193,1430.0
5,2024-10-11,facebook,39361,1443,1290.8
5,2024-10-11,organic,35663,110,95.49
5,2024-10-12,facebook,10929,417,200.76
5,2024-10-12,referral,22334,152,1586.12
5,2024-10-12,organic,11865,1227,68.04
5,2024-10-12,partnership,31414,555,229.43
5,2024-10-13,email,32413,808,78.49
5,2024-10-13,partnership,35533,145,1633.77
5,2024-10-13,referral,10239,1047,266.16
5,2024-10-13,paid_search,24166,544,1482.5
5,2024-10-14,referral,24609,111,536.26
5,2024-10-14,facebook,35377,662,1671.97
5,2024-10-14,organic,13557,330,647.06
5,2024-10-14,email,7538,866,1507.89
5,2024-10-15,facebook,26093,1364,1448.03
5,2024-10-15,paid_search,29999,626,1077.08
5,2024-10-15,referral,7078,792,1536.86
5,2024-10-16,email,42469,385,437.21
5,2024-10-16,referral,43097,281,1503.92
5,2024-10-17,referral,26251,583,401.92
5,2024-10-17,email,30639,607,407.65
5,2024-10-17,facebook,9940,714,1103.42
5,2024-10-17,paid_search,30955,563,1920.02
5,2024-10-18,email,22197,1332,457.42
5,2024-10-18,organic,20343,1282,1859.16
5,2024-10-19,paid_search,13425,691,201.75
5,2024-10-19,facebook,44134,1334,313.58
5,2024-10-20,paid_search,17396,134,562.51
5,2024-10-20,organic,18531,753,1247.0
5,2024-10-21,facebook,35035,1316,638.97
5,2024-10-21,partnership,13045,643,882.31
5,2024-10-21,paid_search,26109,1384,1790.12
5,2024-10-22,referral,31262,106,1964.81
5,2024-10-22,facebook,38190,1292,959.42
5,2024-10-22,paid_search,42233,471,1581.41
5,2024-10-23,partnership,6165,213,1966.99
5,2024-10-23,paid_search,43896,275,538.7
5,2024-10-24,partnership,23908,766,273.38
5,2024-10-24,organic,18442,232,1897.35
5,2024-10-24,paid_search,12000,618,780.58
5,2024-10-24,referral,9491,135,968.21
5,2024-10-25,facebook,14673,693,1106.98
5,2024-10-25,paid_search,14907,1233,667.43
5,2024-10-25,email,43090,277,1613.34
5,2024-10-26,email,21247,1328,476.83
5,2024-10-26,facebook,8729,448,1485.34
5,2024-10-27,facebook,10250,538,1593.47
5,2024-10-27,partnership,33842,1326,1936.46
5,2024-10-27,referral,16590,1025,387.13
5,2024-10-27,paid_search,29209,1159,313.95
5,2024-10-28,facebook,43145,210,1406.21
5,2024-10-28,organic,11248,626,1679.46
5,2024-10-28,paid_search,14188,341,270.04
5,2024-10-29,organic,25067,215,564.91
5,2024-10-29,email,31599,166,802.56
5,2024-10-30,facebook,11153,1069,1033.63
5,2024-10-30,partnership,7623,596,761.19
5,2024-10-31,referral,11872,96,474.64
5,2024-10-31,organic,15271,150,1691.58
5,2024-11-01,email,8180,1211,1639.12
5,2024-11-01,facebook,12429,250,799.5
5,2024-11-01,partnership,41217,519,325.3
5,2024-11-02,email,27710,1174,1716.08
5,2024-11-02,paid_search,30874,470,745.35
5,2024-11-02,facebook,21844,926,1906.19
5,2024-11-02,partnership,36632,1080,420.22
5,2024-11-03,facebook,13915,1068,569.53
5,2024-11-03,email,22034,1095,1510.68
5,2024-11-03,referral,22655,922,1292.47
5,2024-11-03,organic,23568,479,221.15
5,2024-11-04,partnership,18957,420,69.56
5,2024-11-04,organic,27524,1143,203.98
5,2024-11-04,email,7169,1338,1626.52
5,2024-11-05,paid_search,40615,945,1777.8
5,2024-11-05,email,28867,92,306.68
5,2024-11-06,paid_search,24078,704,949.99
5,2024-11-06,referral,6766,934,1125.44
5,2024-11-06,facebook,29183,521,117.26
5,2024-11-06,email,41828,911,313.61
5,2024-11-07,paid_search,9485,899,1664.59
5,2024-11-07,facebook,33977,933,883.56
5,2024-11-07,partnership,18035,474,923.92
5,2024-11-07,organic,36921,1094,575.18
5,2024-11-08,referral,39561,330,1283.9
5,2024-11-08,facebook,8663,547,1205.74
5,2024-11-08,organic,25595,1275,736.68
5,2024-11-09,referral,21413,233,1138.64
5,2024-11-09,paid_search,43089,1170,1843.0
5,2024-11-09,facebook,42375,951,1304.23
5,2024-11-09,partnership,32856,981,568.28
5,2024-11-10,referral,37928,936,533.23
5,2024-11-10,organic,21887,1471,1178.37
5,2024-11-10,facebook,9456,396,1719.43
5,2024-11-10,paid_search,38969,1327,134.7
5,2024-11-11,email,13616,963,392.54
5,2024-11-11,referral,14214,620,1381.9
5,2024-11-12,email,34490,1053,1735.12
5,2024-11-12,organic,22539,763,294.52
5,2024-11-12,referral,11798,1270,1496.6
5,2024-11-13,referral,35517,258,532.02
5,2024-11-13,partnership,29627,760,662.68
5,2024-11-13,paid_search,37691,154,167.85
5,2024-11-13,email,26743,371,1455.87
5,2024-11-14,email,8165,678,968.86
5,2024-11-14,referral,16167,101,1183.7
5,2024-11-14,paid_search,35962,323,1544.49
5,2024-11-15,paid_search,34910,128,1441.34
5,2024-11-15,partnership,14157,405,242.09
5,2024-11-15,facebook,22612,665,1431.31
5,2024-11-16,partnership,13449,958,440.73
5,2024-11-16,paid_search,10466,1058,1166.46
5,2024-11-16,referral,30154,1115,881.61
5,2024-11-17,referral,14349,955,327.24
5,2024-11-17,paid_search,41612,121,897.86
5,2024-11-18,referral,11657,927,1627.87
5,2024-11-18,partnership,37777,174,496.15
5,2024-11-19,email,17947,787,717.74
5,2024-11-19,paid_search,8906,1196,842.31
5,2024-11-19,partnership,44843,692,1483.02
5,2024-11-19,referral,33875,92,1082.37
5,2024-11-20,partnership,41174,1257,1403.99
5,2024-11-20,email,10870,1317,1711.53
5,2024-11-20,organic,30233,386,1807.35
5,2024-11-20,referral,29915,563,504.34
5,2024-11-21,facebook,15595,1243,1045.75
5,2024-11-21,referral,23951,1140,1323.59
5,2024-11-22,facebook,35672,1468,817.0
5,2024-11-22,email,14715,734,446.54
5,2024-11-22,referral,32495,907,1615.5
5,2024-11-22,partnership,42515,263,846.52
5,2024-11-23,paid_search,17266,1292,1818.4
5,2024-11-23,partnership,39840,181,582.79
5,2024-11-23,facebook,8643,1148,782.03
5,2024-11-23,email,25635,685,542.23
5,2024-11-24,organic,37293,181,1447.95
5,2024-11-24,email,14402,389,1051.16
5,2024-11-24,paid_search,32615,1456,1356.36
5,2024-11-25,referral,36737,384,1604.79
5,2024-11-25,facebook,19164,1282,1345.6
5,2024-11-26,referral,43129,640,487.77
5,2024-11-26,facebook,21051,737,318.05
5,2024-11-27,paid_search,25701,1249,227.72
5,2024-11-27,email,36890,453,470.09
5,2024-11-27,referral,35993,1294,558.48
5,2024-11-27,organic,30538,84,1518.58
5,2024-11-28,paid_search,19374,656,1070.5
5,2024-11-28,facebook,17493,110,511.58
5,2024-11-28,partnership,28883,722,802.43
5,2024-11-29,partnership,27788,535,1147.37
5,2024-11-29,referral,33174,1263,1417.86
5,2024-11-30,paid_search,7961,580,151.21
5,2024-11-30,referral,29178,1416,960.87
5,2024-11-30,email,25357,1157,249.83
5,2024-12-01,email,25560,1088,1224.48
5,2024-12-01,partnership,37899,620,1534.27
5,2024-12-01,facebook,38675,1473,1183.98
5,2024-12-02,referral,18000,1192,449.46
5,2024-12-02,paid_search,27707,174,488.4
5,2024-12-03,organic,9607,1377,1115.23
5,2024-12-03,paid_search,21166,1200,808.93
5,2024-12-03,facebook,39965,762,1189.37
5,2024-12-04,partnership,8886,976,225.02
5,2024-12-04,organic,13164,183,1744.65
5,2024-12-04,paid_search,6313,665,1753.88
5,2024-12-05,email,41044,155,1677.94
5,2024-12-05,facebook,8976,1405,1429.06
5,2024-12-05,organic,13110,1436,1371.44
5,2024-12-05,partnership,18875,319,1740.26
5,2024-12-06,partnership,37717,459,1745.66
5,2024-12-06,organic,28582,1086,1052.36
5,2024-12-07,referral,27491,1111,1040.44
5,2024-12-07,email,19117,800,1484.05
5,2024-12-07,organic,39111,821,1143.99
5,2024-12-08,organic,40990,118,221.8
5,2024-12-08,paid_search,13645,251,1558.15
5,2024-12-08,facebook,33903,339,273.9
5,2024-12-09,referral,14304,917,1888.19
5,2024-12-09,paid_search,21081,281,982.11
5,2024-12-09,partnership,33582,167,1538.27
5,2024-12-10,organic,34129,1302,1407.03
5,2024-12-10,email,22733,1249,127.71
5,2024-12-11,paid_search,16835,923,1444.81
5,2024-12-11,email,40794,454,190.42
5,2024-12-11,facebook,9852,1332,404.95
5,2024-12-12,partnership,9594,998,1476.74
5,2024-12-12,organic,27103,1499,438.54
5,2024-12-12,referral,33587,676,760.46
5,2024-12-12,paid_search,27027,935,1061.77
5,2024-12-13,paid_search,20132,1377,1055.34
5,2024-12-13,organic,11908,504,95.19
5,2024-12-13,referral,44419,614,1148.47
5,2024-12-13,facebook,24235,585,1563.01
5,2024-12-14,organic,23504,935,1225.89
5,2024-12-14,partnership,11669,1496,837.16
5,2024-12-14,facebook,18351,852,1627.74
5,2024-12-14,email,43362,1245,1496.71
5,2024-12-15,referral,7595,1096,1205.1
5,2024-12-15,facebook,14602,662,1334.74
5,2024-12-16,email,21475,417,178.21
5,2024-12-16,referral,26199,1407,756.13
5,2024-12-16,facebook,18684,1333,1027.77
5,2024-12-17,referral,19100,699,603.29
5,2024-12-17,facebook,24621,228,1560.29
5,2024-12-17,partnership,15627,767,829.63
5,2024-12-17,organic,10708,1329,1989.16
5,2024-12-18,facebook,6867,1115,1554.88
5,2024-12-18,partnership,9432,857,288.67
5,2024-12-18,organic,44339,290,1635.33
5,2024-12-18,paid_search,21991,1373,830.42
5,2024-12-19,referral,44112,1110,770.17
5,2024-12-19,email,6453,216,1715.09
5,2024-12-19,facebook,36661,963,1908.76
5,2024-12-20,referral,24606,726,1579.93
5,2024-12-20,organic,24436,352,1168.98
5,2024-12-20,partnership,25085,963,472.68
5,2024-12-21,organic,24305,283,431.99
5,2024-12-21,referral,13525,539,71.97
5,2024-12-21,paid_search,37268,897,1761.12
5,2024-12-21,facebook,38401,292,1061.38
5,2024-12-22,organic,10342,1244,1641.92
5,2024-12-22,referral,21290,593,151.73
5,2024-12-22,facebook,30379,506,1369.44
5,2024-12-23,partnership,19882,1383,102.0
5,2024-12-23,facebook,6979,1267,1703.27
5,2024-12-24,email,32012,1393,1310.82
5,2024-12-24,partnership,17617,807,1366.81
5,2024-12-25,paid_search,42695,398,346.56
5,2024-12-25,facebook,10845,1223,1305.53
5,2024-12-25,referral,23919,155,1413.94
5,2024-12-26,email,12152,955,1370.09
5,2024-12-26,facebook,9947,1026,304.77
5,2024-12-27,partnership,28140,664,703.38
5,2024-12-27,facebook,17424,1408,1756.76
5,2024-12-28,referral,10401,510,1956.14
5,2024-12-28,paid_search,36843,1152,141.39
5,2024-12-28,partnership,20441,1216,1405.64
5,2024-12-29,paid_search,18242,1316,1975.13
5,2024-12-29,facebook,19010,357,1724.87
5,2024-12-29,referral,29202,785,1567.34
5,2024-12-29,organic,24841,1303,1130.46
5,2024-12-30,paid_search,22904,1171,484.35
5,2024-12-30,facebook,24390,1099,1415.43
5,2024-12-30,email,34547,142,244.94
5,2024-12-31,paid_search,34626,1489,1531.11
5,2024-12-31,email,43528,1192,646.82
5,2024-12-31,facebook,25296,1095,1392.9
5,2025-01-01,referral,25106,135,1701.91
5,2025-01-01,facebook,11086,444,1794.38
5,2025-01-01,email,17971,1231,1247.8
5,2025-01-01,partnership,41577,1113,1753.19
5,2025-01-02,organic,34999,1476,1409.97
5,2025-01-02,paid_search,16173,180,517.57
5,2025-01-02,facebook,25956,105,143.77
5,2025-01-03,paid_search,43383,1279,1556.72
5,2025-01-03,partnership,30609,354,1760.28
5,2025-01-04,paid_search,36199,1447,1936.28
5,2025-01-04,partnership,7440,1447,1621.13
5,2025-01-05,referral,35149,1140,912.12
5,2025-01-05,email,37681,442,851.21
5,2025-01-05,facebook,23269,128,1200.56
5,2025-01-05,organic,20455,508,1087.82
5,2025-01-06,facebook,7919,736,850.15
5,2025-01-06,referral,28552,1038,968.06
5,2025-01-06,email,6502,406,763.6
5,2025-01-07,facebook,35055,718,1973.65
5,2025-01-07,email,14266,608,1306.62
5,2025-01-08,referral,15065,952,1131.21
5,2025-01-08,facebook,8669,1126,1933.69
5,2025-01-08,email,39030,632,1693.49
5,2025-01-08,partnership,43703,1347,495.1
5,2025-01-09,facebook,12000,1267,1734.36
5,2025-01-09,email,42206,844,1804.66
5,2025-01-09,organic,26451,132,466.41
5,2025-01-10,email,31856,489,1899.43
5,2025-01-10,referral,40153,1354,1674.53
5,2025-01-10,organic,37633,254,478.94
5,2025-01-11,facebook,14231,457,272.3
5,2025-01-11,email,18038,1344,402.86
5,2025-01-12,facebook,30057,482,1470.16
5,2025-01-12,organic,24425,1165,1652.48
5,2025-01-12,partnership,44040,769,1472.73
5,2025-01-12,email,37659,966,1075.42
5,2025-01-13,email,33308,1232,1774.33
5,2025-01-13,referral,30340,970,1741.19
5,2025-01-13,partnership,18243,846,438.91
5,2025-01-13,organic,11727,508,1856.66
5,2025-01-14,referral,10239,433,369.8
5,2025-01-14,partnership,9429,977,865.64
5,2025-01-14,email,17654,953,1116.83
5,2025-01-14,organic,43495,1384,628.85
5,2025-01-15,facebook,6641,1272,1778.28
5,2025-01-15,organic,18332,114,407.38
5,2025-01-15,referral,29934,311,405.2
5,2025-01-16,email,24250,1064,1404.2
5,2025-01-16,paid_search,10534,1405,1299.28
5,2025-01-16,referral,23594,963,1470.13
5,2025-01-16,organic,35535,1365,1942.52
5,2025-01-17,referral,8422,690,608.51
5,2025-01-17,facebook,21359,199,211.79
5,2025-01-17,partnership,30686,782,191.12
5,2025-01-18,organic,34752,1038,990.75
5,2025-01-18,paid_search,23134,1363,1586.36
5,2025-01-18,partnership,6765,587,770.71
5,2025-01-18,email,27487,659,973.83
5,2025-01-19,partnership,44592,286,582.17
5,2025-01-19,email,22859,1471,111.52
5,2025-01-19,organic,32716,951,1133.99
5,2025-01-19,referral,42781,1118,1276.42
5,2025-01-20,organic,14948,270,60.86
5,2025-01-20,email,38573,148,1900.1
5,2025-01-20,partnership,28363,1305,203.11
5,2025-01-20,referral,31805,550,1626.4
5,2025-01-21,organic,44814,830,289.0
5,2025-01-21,email,11843,240,788.39
5,2025-01-22,paid_search,20876,209,1674.46
5,2025-01-22,email,40486,274,506.98
5,2025-01-23,organic,43599,430,1664.78
5,2025-01-23,partnership,31574,667,1186.17
5,2025-01-24,partnership,32653,148,400.59
5,2025-01-24,organic,6011,461,204.49
5,2025-01-25,partnership,31887,921,1639.37
5,2025-01-25,organic,24128,720,697.74
5,2025-01-25,facebook,39055,498,1562.47
5,2025-01-25,paid_search,39112,629,917.15
5,2025-01-26,referral,23969,531,517.01
5,2025-01-26,organic,21795,1107,1843.12
5,2025-01-27,facebook,35124,495,988.7
5,2025-01-27,email,37928,836,1993.76
5,2025-01-27,paid_search,44939,235,1386.94
5,2025-01-27,organic,15689,422,411.2
5,2025-01-28,partnership,11675,599,1256.32
5,2025-01-28,email,10355,531,704.15
5,2025-01-29,facebook,17005,1302,1972.9
5,2025-01-29,partnership,24331,387,1385.31
5,2025-01-29,referral,22755,1490,89.31
5,2025-01-29,organic,34831,624,60.9
5,2025-01-30,paid_search,23824,443,1420.91
5,2025-01-30,organic,13435,224,223.2
5,2025-01-30,facebook,33576,155,1421.8
5,2025-01-30,partnership,11651,1464,1617.7
5,2025-01-31,paid_search,21108,1177,1898.85
5,2025-01-31,email,20629,691,1697.37
5,2025-01-31,referral,29419,267,206.17
5,2025-01-31,facebook,39638,245,1767.75
5,2025-02-01,referral,35544,762,1340.6
5,2025-02-01,partnership,35719,605,249.63
5,2025-02-02,partnership,37088,1094,787.38
5,2025-02-02,organic,27811,509,932.89
5,2025-02-02,email,30617,482,196.08
5,2025-02-03,facebook,34752,575,776.81
5,2025-02-03,referral,15540,559,496.55
5,2025-02-03,paid_search,16749,344,820.79
5,2025-02-04,facebook,42358,963,434.92
5,2025-02-04,referral,25578,231,1386.03
5,2025-02-04,paid_search,44006,595,1268.3
5,2025-02-05,email,20977,700,1983.26
5,2025-02-05,facebook,39877,231,1455.5
5,2025-02-06,referral,27231,1213,407.61
5,2025-02-06,facebook,18080,344,285.09
5,2025-02-06,paid_search,43117,344,1744.49
5,2025-02-06,organic,14086,159,1249.86
5,2025-02-07,referral,29393,1037,1667.52
5,2025-02-07,partnership,9220,1014,1479.91
5,2025-02-08,paid_search,8032,1371,602.22
5,2025-02-08,organic,9193,1098,1087.49
5,2025-02-09,referral,28994,531,620.0
5,2025-02-09,email,32994,367,1183.11
5,2025-02-10,paid_search,24815,1074,733.88
5,2025-02-10,partnership,13410,214,1319.82
5,2025-02-10,email,37443,329,1106.6
5,2025-02-11,referral,17164,1441,637.14
5,2025-02-11,partnership,35313,306,1052.44
5,2025-02-11,facebook,25331,644,925.19
5,2025-02-11,email,7572,502,1731.81
5,2025-02-12,facebook,21220,539,1904.01
5,2025-02-12,paid_search,43624,1393,370.97
5,2025-02-12,email,15529,479,703.53
5,2025-02-13,organic,7623,1459,1639.52
5,2025-02-13,paid_search,14924,1024,669.68
5,2025-02-13,partnership,39327,325,1420.96
5,2025-02-14,email,28020,1229,969.91
5,2025-02-14,organic,12407,1491,1632.92
5,2025-02-15,organic,40314,833,497.35
5,2025-02-15,email,43633,1010,784.74
5,2025-02-16,email,19116,1284,862.8
5,2025-02-16,referral,11131,91,1069.38
5,2025-02-16,organic,41984,1263,1612.86
5,2025-02-16,facebook,27648,505,1269.57
5,2025-02-17,partnership,36009,478,1040.68
5,2025-02-17,paid_search,36059,627,744.39
5,2025-02-17,organic,12612,563,1843.15
5,2025-02-17,referral,33332,301,1211.42
5,2025-02-18,referral,11012,566,373.5
5,2025-02-18,facebook,30639,289,776.35
5,2025-02-19,paid_search,32651,961,1391.61
5,2025-02-19,referral,43011,507,639.58
5,2025-02-19,facebook,19225,1314,1213.06
5,2025-02-19,partnership,17776,243,1676.3
5,2025-02-20,paid_search,27979,353,1125.78
5,2025-02-20,partnership,35795,1042,1644.17
5,2025-02-20,referral,12809,109,897.9
5,2025-02-20,facebook,13705,576,1953.03
5,2025-02-21,email,33532,150,1261.16
5,2025-02-21,facebook,9802,909,1383.78
5,2025-02-21,paid_search,15972,913,1730.66
5,2025-02-21,organic,14121,1438,879.66
5,2025-02-22,facebook,24212,863,686.56
5,2025-02-22,paid_search,38587,1394,804.58
5,2025-02-23,paid_search,25423,983,817.38
5,2025-02-23,email,29222,253,175.62
5,2025-02-23,partnership,36311,1221,1386.5
5,2025-02-24,facebook,36817,1488,1561.72
5,2025-02-24,referral,28379,1363,1056.17
5,2025-02-24,partnership,27556,1241,282.39
5,2025-02-25,facebook,28974,1370,484.44
5,2025-02-25,organic,10813,1458,1169.31
5,2025-02-26,referral,9489,1183,98.72
5,2025-02-26,facebook,24533,106,1403.28
5,2025-02-26,organic,30935,323,141.14
5,2025-02-26,email,15367,785,607.08
5,2025-02-27,partnership,21627,580,1749.97
5,2025-02-27,referral,8005,469,317.3
5,2025-02-27,facebook,42321,173,85.28
5,2025-02-27,organic,25571,457,801.62
5,2025-02-28,email,13337,419,350.63
5,2025-02-28,partnership,42381,980,759.04
5,2025-02-28,facebook,19424,498,520.94
5,2025-02-28,paid_search,7847,1035,1960.38
5,2025-03-01,organic,36702,877,938.18
5,2025-03-01,referral,31754,1080,888.24
5,2025-03-01,partnership,32197,1329,670.79
5,2025-03-02,referral,26142,1354,684.06
5,2025-03-02,paid_search,32856,369,522.99
5,2025-03-03,organic,44265,882,1169.71
5,2025-03-03,paid_search,35093,1496,536.2
5,2025-03-03,referral,43296,652,1511.95
5,2025-03-04,paid_search,16411,1433,1997.73
5,2025-03-04,facebook,7001,1034,1560.29
5,2025-03-05,email,34948,242,1898.55
5,2025-03-05,paid_search,29119,155,1740.04
5,2025-03-05,referral,28616,280,1535.06
5,2025-03-05,organic,41084,1244,951.49
5,2025-03-06,referral,11156,809,1125.43
5,2025-03-06,paid_search,16064,739,186.86
5,2025-03-06,organic,16061,681,1054.37
5,2025-03-07,organic,25683,441,562.63
5,2025-03-07,paid_search,26997,923,1208.42
5,2025-03-07,referral,42664,336,481.43
5,2025-03-08,partnership,28196,720,1908.52
5,2025-03-08,email,8115,689,776.86
5,2025-03-08,organic,6000,1411,777.25
5,2025-03-09,referral,31121,689,1393.94
5,2025-03-09,email,42999,352,1313.33
5,2025-03-09,partnership,15060,1375,1447.45
5,2025-03-10,email,27406,1162,414.22
5,2025-03-10,referral,34702,574,765.7
5,2025-03-10,organic,24723,868,1091.18
5,2025-03-11,partnership,25799,545,364.91
5,2025-03-11,email,28074,1159,668.57
5,2025-03-11,referral,7017,1322,495.89
5,2025-03-11,facebook,25298,546,1487.58
5,2025-03-12,organic,32026,1014,1904.77
5,2025-03-12,paid_search,43995,472,973.45
5,2025-03-12,referral,36739,405,1669.12
5,2025-03-12,email,7542,535,289.02
5,2025-03-13,partnership,24159,660,1566.19
5,2025-03-13,paid_search,7700,449,157.71
5,2025-03-13,email,22293,852,1592.17
5,2025-03-13,facebook,29501,294,785.97
5,2025-03-14,facebook,21556,588,88.75
5,2025-03-14,organic,7792,612,1685.55
5,2025-03-15,organic,16620,863,473.38
5,2025-03-15,referral,33173,708,1784.41
5,2025-03-15,email,39408,374,1234.55
5,2025-03-15,partnership,6743,1216,1410.6
5,2025-03-16,email,16916,344,1127.74
5,2025-03-16,facebook,33800,101,713.07
5,2025-03-16,referral,23985,691,1143.27
5,2025-03-17,partnership,22340,1321,1889.8
5,2025-03-17,organic,11996,1105,700.96
5,2025-03-18,partnership,7038,250,220.57
5,2025-03-18,facebook,20613,235,1347.28
5,2025-03-18,referral,29540,1263,225.37
5,2025-03-18,email,38659,451,1759.88
5,2025-03-19,organic,37370,990,861.55
5,2025-03-19,paid_search,38306,670,590.44
5,2025-03-20,organic,13827,269,157.07
5,2025-03-20,partnership,33869,266,1245.0
5,2025-03-20,email,34104,149,1225.77
5,2025-03-21,organic,12769,303,1527.78
5,2025-03-21,paid_search,27681,1105,573.64
5,2025-03-21,facebook,15270,1235,887.74
5,2025-03-21,partnership,11660,1369,1625.86
5,2025-03-22,paid_search,34625,619,661.54
5,2025-03-22,organic,40166,757,794.35
5,2025-03-22,email,20553,714,1979.8
5,2025-03-23,paid_search,34440,1363,838.71
5,2025-03-23,email,33050,513,94.92
5,2025-03-23,facebook,28406,1300,892.54
5,2025-03-23,partnership,44784,427,1870.79
5,2025-03-24,organic,9942,341,1577.15
5,2025-03-24,paid_search,42799,308,1756.76
5,2025-03-25,email,15761,642,1099.96
5,2025-03-25,paid_search,34350,1163,739.18
5,2025-03-25,partnership,19348,1459,394.55
5,2025-03-25,facebook,40565,283,1561.64
5,2025-03-26,email,42422,549,363.82
5,2025-03-26,paid_search,26778,1088,213.16
5,2025-03-26,facebook,20427,1289,1444.66
5,2025-03-27,paid_search,22337,138,1156.26
5,2025-03-27,organic,12426,779,1128.84
5,2025-03-27,email,37748,606,818.75
5,2025-03-27,facebook,38171,570,1011.22
5,2025-03-28,referral,26824,406,1101.65
5,2025-03-28,partnership,22798,491,483.32
5,2025-03-29,organic,32604,453,302.45
5,2025-03-29,paid_search,19122,1304,1171.93
5,2025-03-29,referral,28424,1016,1914.94
5,2025-03-30,email,34120,689,1242.44
5,2025-03-30,partnership,12233,254,1140.78
5,2025-03-30,organic,41348,1362,1498.59
5,2025-03-31,paid_search,15230,581,152.89
5,2025-03-31,organic,11484,968,652.5
5,2025-03-31,partnership,24633,388,1616.42
5,2025-03-31,facebook,41870,1408,578.61
5,2025-04-01,paid_search,42130,1080,1310.78
5,2025-04-01,email,27328,165,262.11
5,2025-04-01,organic,18003,750,682.51
5,2025-04-02,facebook,36171,950,1497.66
5,2025-04-02,referral,7963,192,1433.21
5,2025-04-02,organic,7758,174,1773.53
5,2025-04-02,partnership,17536,949,149.9
5,2025-04-03,facebook,34441,1292,1561.01
5,2025-04-03,referral,31590,1281,225.49
5,2025-04-04,organic,18996,176,1240.48
5,2025-04-04,referral,11011,110,1652.54
5,2025-04-04,paid_search,15247,1020,1562.85
5,2025-04-04,partnership,40157,1398,997.44
5,2025-04-05,facebook,37325,1407,1534.91
5,2025-04-05,email,25796,631,75.66
5,2025-04-05,referral,28607,626,1186.65
5,2025-04-05,paid_search,11012,1129,724.2
5,2025-04-06,facebook,35745,769,496.32
5,2025-04-06,organic,11795,661,1322.01
5,2025-04-06,referral,36256,791,222.42
5,2025-04-07,partnership,37623,161,1753.87
5,2025-04-07,paid_search,32011,603,737.58
5,2025-04-08,partnership,29804,1182,1827.47
5,2025-04-08,referral,23756,104,747.38
5,2025-04-08,email,17871,169,350.14
5,2025-04-09,email,39085,144,1829.12
5,2025-04-09,facebook,15002,699,1509.95
5,2025-04-10,paid_search,7045,487,1233.27
5,2025-04-10,referral,12320,1078,168.37
5,2025-04-10,email,37080,484,1361.54
5,2025-04-11,referral,12229,1363,1981.8
5,2025-04-11,organic,25542,664,931.29
5,2025-04-12,organic,31010,180,888.81
5,2025-04-12,email,38720,274,501.52
5,2025-04-12,facebook,9357,189,1316.94
5,2025-04-12,partnership,32191,1224,340.61
5,2025-04-13,partnership,17022,1414,1051.2
5,2025-04-13,organic,40072,775,74.1
5,2025-04-14,paid_search,9933,1316,378.11
5,2025-04-14,email,15529,837,1722.64
5,2025-04-14,organic,15398,563,1651.05
5,2025-04-14,facebook,8589,277,940.37
5,2025-04-15,referral,23335,269,1744.26
5,2025-04-15,facebook,19972,94,1630.08
5,2025-04-15,paid_search,12834,406,1046.87
5,2025-04-15,email,39014,826,993.02
5,2025-04-16,email,32573,523,313.23
5,2025-04-16,facebook,34278,1128,1641.82
5,2025-04-17,paid_search,27139,908,98.39
5,2025-04-17,referral,14090,694,291.8
5,2025-04-17,facebook,19341,175,1678.86
5,2025-04-17,partnership,19650,940,1556.25
5,2025-04-18,paid_search,24120,880,467.84
5,2025-04-18,referral,20962,199,1344.49
5,2025-04-19,paid_search,13091,273,555.44
5,2025-04-19,partnership,23204,1051,1222.09
5,2025-04-19,organic,15333,162,830.23
5,2025-04-20,paid_search,27882,1234,1461.14
5,2025-04-20,facebook,31501,104,1062.26
5,2025-04-21,organic,31153,910,1262.87
5,2025-04-21,facebook,10638,1171,1421.96
5,2025-04-21,email,26628,1088,950.95
5,2025-04-22,paid_search,32422,916,774.58
5,2025-04-22,organic,35474,1466,1990.31
5,2025-04-22,facebook,10034,1223,742.87
5,2025-04-23,facebook,43602,1423,935.97
5,2025-04-23,referral,38366,472,1066.28
5,2025-04-23,organic,36119,450,1701.49
5,2025-04-23,email,31133,611,1608.69
5,2025-04-24,referral,43568,868,1285.02
5,2025-04-24,partnership,28398,887,1396.35
5,2025-04-25,facebook,39742,1292,1921.99
5,2025-04-25,referral,41453,328,1769.79
5,2025-04-26,facebook,16546,470,654.33
5,2025-04-26,referral,31733,887,91.95
5,2025-04-26,paid_search,15837,1159,639.04
5,2025-04-26,organic,37990,804,1563.53
5,2025-04-27,email,43948,346,1639.92
5,2025-04-27,organic,28472,1409,1638.44
5,2025-04-27,partnership,26918,567,1374.07
5,2025-04-28,partnership,27651,1271,1935.71
5,2025-04-28,facebook,34014,730,739.51
5,2025-04-28,organic,32148,956,1054.82
5,2025-04-29,referral,35152,457,1426.0
5,2025-04-29,facebook,11295,898,620.32
5,2025-04-29,organic,10007,202,1593.22
5,2025-04-30,facebook,12156,1204,820.55
5,2025-04-30,email,11225,575,1994.74
5,2025-04-30,referral,24688,467,1622.57
5,2025-05-01,referral,6178,1316,1215.67
5,2025-05-01,paid_search,15430,973,1155.65
5,2025-05-02,paid_search,11519,563,1632.76
5,2025-05-02,partnership,24931,868,1618.32
